%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1405689326944427013,0.246004917414,0.0,0.0,1.0,1.0,0.0
1405689326954760074,0.0204349223483,0.0,0.0,1.0,1.0,0.0
1405689326964718103,-0.210201934102,0.0,0.0,1.0,1.0,0.0
1405689326974411010,-0.394726709747,0.0,0.0,1.0,1.0,0.0
1405689326984726905,-0.491596892324,0.0,0.0,1.0,1.0,0.0
1405689326994752883,-0.478409070066,0.0,0.0,1.0,1.0,0.0
1405689327004636049,-0.357301249622,0.0,0.0,1.0,1.0,0.0
1405689327014468908,-0.154910156042,0.0,0.0,1.0,1.0,0.0
1405689327024496078,0.0832621189315,0.0,0.0,1.0,1.0,0.0
1405689327034521102,0.302938315526,0.0,0.0,1.0,1.0,0.0
1405689327044600963,0.453411982907,0.0,0.0,1.0,1.0,0.0
1405689327054738998,0.499350747795,0.0,0.0,1.0,1.0,0.0
1405689327064481973,0.429291229004,0.0,0.0,1.0,1.0,0.0
1405689327074585914,0.258743075227,0.0,0.0,1.0,1.0,0.0
1405689327084362030,0.0270202359446,0.0,0.0,1.0,1.0,0.0
1405689327094475984,-0.211626563164,0.0,0.0,1.0,1.0,0.0
1405689327104693889,-0.400627156971,0.0,0.0,1.0,1.0,0.0
1405689327114748001,-0.494549025352,0.0,0.0,1.0,1.0,0.0
1405689327124561071,-0.470186370827,0.0,0.0,1.0,1.0,0.0
1405689327134597063,-0.332539914843,0.0,0.0,1.0,1.0,0.0
1405689327144459962,-0.114096318063,0.0,0.0,1.0,1.0,0.0
1405689327154788017,0.132601689857,0.0,0.0,1.0,1.0,0.0
1405689327164904117,0.347459280942,0.0,0.0,1.0,1.0,0.0
1405689327174585103,0.477469538019,0.0,0.0,1.0,1.0,0.0
1405689327184632062,0.489927526192,0.0,0.0,1.0,1.0,0.0
1405689327194544076,0.380895918879,0.0,0.0,1.0,1.0,0.0
1405689327204447984,0.176679232597,0.0,0.0,1.0,1.0,0.0
1405689327215066909,-0.0722526908962,0.0,0.0,1.0,1.0,0.0
1405689327224497079,-0.303563895155,0.0,0.0,1.0,1.0,0.0
1405689327234663963,-0.458625851076,0.0,0.0,1.0,1.0,0.0
1405689327244527101,-0.49748867069,0.0,0.0,1.0,1.0,0.0
1405689327254395008,-0.409404173415,0.0,0.0,1.0,1.0,0.0
1405689327264511108,-0.216077123902,0.0,0.0,1.0,1.0,0.0
1405689327275131940,0.0333889572821,0.0,0.0,1.0,1.0,0.0
1405689327284733057,0.274760807876,0.0,0.0,1.0,1.0,0.0
1405689327294553995,0.445151800243,0.0,0.0,1.0,1.0,0.0
1405689327304550886,0.499500760828,0.0,0.0,1.0,1.0,0.0
1405689327314564943,0.422715959531,0.0,0.0,1.0,1.0,0.0
1405689327324743032,0.23415867955,0.0,0.0,1.0,1.0,0.0
1405689327335081100,-0.0169260229834,0.0,0.0,1.0,1.0,0.0
1405689327344495058,-0.264048687254,0.0,0.0,1.0,1.0,0.0
1405689327354571104,-0.441005866661,0.0,0.0,1.0,1.0,0.0
1405689327364614009,-0.499705390546,0.0,0.0,1.0,1.0,0.0
1405689327374511957,-0.42346864305,0.0,0.0,1.0,1.0,0.0
1405689327384619951,-0.232074803888,0.0,0.0,1.0,1.0,0.0
1405689327394629955,0.0230446833034,0.0,0.0,1.0,1.0,0.0
1405689327404409885,0.272396272324,0.0,0.0,1.0,1.0,0.0
1405689327414659023,0.447277304806,0.0,0.0,1.0,1.0,0.0
1405689327424491882,0.498803822011,0.0,0.0,1.0,1.0,0.0
1405689327434709072,0.411821982375,0.0,0.0,1.0,1.0,0.0
1405689327444574117,0.209683008775,0.0,0.0,1.0,1.0,0.0
1405689327455053091,-0.0516920706251,0.0,0.0,1.0,1.0,0.0
1405689327464731931,-0.29905522414,0.0,0.0,1.0,1.0,0.0
1405689327474728107,-0.46229716263,0.0,0.0,1.0,1.0,0.0
1405689327484513044,-0.494440913787,0.0,0.0,1.0,1.0,0.0
1405689327494435071,-0.385432884882,0.0,0.0,1.0,1.0,0.0
1405689327504544019,-0.165613217415,0.0,0.0,1.0,1.0,0.0
1405689327514838933,0.102394930574,0.0,0.0,1.0,1.0,0.0
1405689327524409055,0.341315561547,0.0,0.0,1.0,1.0,0.0
1405689327534603118,0.481473059193,0.0,0.0,1.0,1.0,0.0
1405689327544550895,0.481274320692,0.0,0.0,1.0,1.0,0.0
1405689327554816961,0.339857921485,0.0,0.0,1.0,1.0,0.0
1405689327564564943,0.0979832726129,0.0,0.0,1.0,1.0,0.0
1405689327574465036,-0.173394342094,0.0,0.0,1.0,1.0,0.0
1405689327584561109,-0.393764561221,0.0,0.0,1.0,1.0,0.0
1405689327594310045,-0.496972181044,0.0,0.0,1.0,1.0,0.0
1405689327604746103,-0.451294715973,0.0,0.0,1.0,1.0,0.0
1405689327614588022,-0.269535954529,0.0,0.0,1.0,1.0,0.0
1405689327624553918,-0.00583317691148,0.0,0.0,1.0,1.0,0.0
1405689327634831905,0.260173645695,0.0,0.0,1.0,1.0,0.0
1405689327644680023,0.447278217507,0.0,0.0,1.0,1.0,0.0
1405689327654303073,0.497597118509,0.0,0.0,1.0,1.0,0.0
1405689327664587974,0.394759971336,0.0,0.0,1.0,1.0,0.0
1405689327674706935,0.169605555612,0.0,0.0,1.0,1.0,0.0
1405689327684648990,-0.108688345481,0.0,0.0,1.0,1.0,0.0
1405689327694570064,-0.353619916505,0.0,0.0,1.0,1.0,0.0
1405689327704499959,-0.488220664566,0.0,0.0,1.0,1.0,0.0
1405689327714384078,-0.469432345857,0.0,0.0,1.0,1.0,0.0
1405689327724482059,-0.302230654251,0.0,0.0,1.0,1.0,0.0
1405689327734710931,-0.0387636594573,0.0,0.0,1.0,1.0,0.0
1405689327744503021,0.237575269049,0.0,0.0,1.0,1.0,0.0
1405689327754653930,0.4383915731,0.0,0.0,1.0,1.0,0.0
1405689327764626979,0.498646834078,0.0,0.0,1.0,1.0,0.0
1405689327774512052,0.398012928135,0.0,0.0,1.0,1.0,0.0
1405689327784429073,0.168126908895,0.0,0.0,1.0,1.0,0.0
1405689327794483900,-0.116948571055,0.0,0.0,1.0,1.0,0.0
1405689327804527997,-0.36432900519,0.0,0.0,1.0,1.0,0.0
1405689327814742088,-0.492544694347,0.0,0.0,1.0,1.0,0.0
1405689327824393987,-0.45858335827,0.0,0.0,1.0,1.0,0.0
1405689327834723949,-0.272700347657,0.0,0.0,1.0,1.0,0.0
1405689327844444990,0.00421659567823,0.0,0.0,1.0,1.0,0.0
1405689327854551076,0.280250107473,0.0,0.0,1.0,1.0,0.0
1405689327864743947,0.462834884198,0.0,0.0,1.0,1.0,0.0
1405689327874705076,0.489926302711,0.0,0.0,1.0,1.0,0.0
1405689327884758949,0.351425561841,0.0,0.0,1.0,1.0,0.0
1405689327894416093,0.0933575078522,0.0,0.0,1.0,1.0,0.0
1405689327904495000,-0.197018181221,0.0,0.0,1.0,1.0,0.0
1405689327914576053,-0.420495324389,0.0,0.0,1.0,1.0,0.0
1405689327924423933,-0.499860013474,0.0,0.0,1.0,1.0,0.0
1405689327934514999,-0.406861297014,0.0,0.0,1.0,1.0,0.0
1405689327944463968,-0.172701251695,0.0,0.0,1.0,1.0,0.0
1405689327954907894,0.121980818372,0.0,0.0,1.0,1.0,0.0
1405689327964791059,0.374589371084,0.0,0.0,1.0,1.0,0.0
1405689327974375963,0.496262499187,0.0,0.0,1.0,1.0,0.0
1405689327984247922,0.443373175772,0.0,0.0,1.0,1.0,0.0
1405689327994446992,0.233598476613,0.0,0.0,1.0,1.0,0.0
1405689328004417896,-0.0594980481694,0.0,0.0,1.0,1.0,0.0
1405689328014585971,-0.331916105112,0.0,0.0,1.0,1.0,0.0
1405689328024368047,-0.486028460218,0.0,0.0,1.0,1.0,0.0
1405689328034436941,-0.465763305425,0.0,0.0,1.0,1.0,0.0
1405689328044416904,-0.277418786915,0.0,0.0,1.0,1.0,0.0
1405689328054491996,0.0117533433108,0.0,0.0,1.0,1.0,0.0
1405689328064311981,0.297168677189,0.0,0.0,1.0,1.0,0.0
1405689328074415922,0.474591545534,0.0,0.0,1.0,1.0,0.0
1405689328084326982,0.478360597129,0.0,0.0,1.0,1.0,0.0
1405689328094434022,0.306091099743,0.0,0.0,1.0,1.0,0.0
1405689328104424953,0.0204247206987,0.0,0.0,1.0,1.0,0.0
1405689328114542007,-0.273322273398,0.0,0.0,1.0,1.0,0.0
1405689328124372005,-0.465805508725,0.0,0.0,1.0,1.0,0.0
1405689328134409904,-0.484487274206,0.0,0.0,1.0,1.0,0.0
1405689328144380092,-0.321368989453,0.0,0.0,1.0,1.0,0.0
1405689328154480934,-0.0368815997174,0.0,0.0,1.0,1.0,0.0
1405689328164558887,0.262051877078,0.0,0.0,1.0,1.0,0.0
1405689328174356937,0.461999795166,0.0,0.0,1.0,1.0,0.0
1405689328184421062,0.486184960199,0.0,0.0,1.0,1.0,0.0
1405689328194822072,0.324365666669,0.0,0.0,1.0,1.0,0.0
1405689328204534053,0.0376640292973,0.0,0.0,1.0,1.0,0.0
1405689328214663982,-0.264054956531,0.0,0.0,1.0,1.0,0.0
1405689328224668025,-0.464073265418,0.0,0.0,1.0,1.0,0.0
1405689328234565019,-0.484096645155,0.0,0.0,1.0,1.0,0.0
1405689328244297027,-0.315315202485,0.0,0.0,1.0,1.0,0.0
1405689328254537105,-0.0227763592614,0.0,0.0,1.0,1.0,0.0
1405689328264700889,0.279211791771,0.0,0.0,1.0,1.0,0.0
1405689328275146007,0.471543292854,0.0,0.0,1.0,1.0,0.0
1405689328284365892,0.477436938056,0.0,0.0,1.0,1.0,0.0
1405689328294631004,0.2935266424,0.0,0.0,1.0,1.0,0.0
1405689328304790973,-0.00783104197128,0.0,0.0,1.0,1.0,0.0
1405689328314660072,-0.306556657824,0.0,0.0,1.0,1.0,0.0
1405689328324464082,-0.482518477846,0.0,0.0,1.0,1.0,0.0
1405689328334625959,-0.46402887547,0.0,0.0,1.0,1.0,0.0
1405689328344515085,-0.2575235854,0.0,0.0,1.0,1.0,0.0
1405689328354686975,0.0540413032106,0.0,0.0,1.0,1.0,0.0
1405689328364635944,0.344064393094,0.0,0.0,1.0,1.0,0.0
1405689328374870061,0.49361201036,0.0,0.0,1.0,1.0,0.0
1405689328384540081,0.440433803196,0.0,0.0,1.0,1.0,0.0
1405689328394526958,0.20539075901,0.0,0.0,1.0,1.0,0.0
1405689328404516935,-0.115120730692,0.0,0.0,1.0,1.0,0.0
1405689328414661884,-0.388289872237,0.0,0.0,1.0,1.0,0.0
1405689328424438953,-0.499862779796,0.0,0.0,1.0,1.0,0.0
1405689328434442996,-0.402246137581,0.0,0.0,1.0,1.0,0.0
1405689328444616079,-0.135368841555,0.0,0.0,1.0,1.0,0.0
1405689328454806089,0.189056755148,0.0,0.0,1.0,1.0,0.0
1405689328464824914,0.433942945027,0.0,0.0,1.0,1.0,0.0
1405689328474893093,0.494784461919,0.0,0.0,1.0,1.0,0.0
1405689328484498023,0.344659335842,0.0,0.0,1.0,1.0,0.0
1405689328494508981,0.046735283094,0.0,0.0,1.0,1.0,0.0
1405689328504831075,-0.271745235879,0.0,0.0,1.0,1.0,0.0
1405689328514462947,-0.473544665493,0.0,0.0,1.0,1.0,0.0
1405689328524461984,-0.470714111911,0.0,0.0,1.0,1.0,0.0
1405689328534637928,-0.263418932345,0.0,0.0,1.0,1.0,0.0
1405689328544286012,0.059034498667,0.0,0.0,1.0,1.0,0.0
1405689328554352045,0.35616836778,0.0,0.0,1.0,1.0,0.0
1405689328564563035,0.497388957488,0.0,0.0,1.0,1.0,0.0
1405689328574418067,0.419664721241,0.0,0.0,1.0,1.0,0.0
1405689328584536075,0.15624041003,0.0,0.0,1.0,1.0,0.0
1405689328594378948,-0.176931219522,0.0,0.0,1.0,1.0,0.0
1405689328604429960,-0.43182209409,0.0,0.0,1.0,1.0,0.0
1405689328614978075,-0.494107890267,0.0,0.0,1.0,1.0,0.0
1405689328624471902,-0.334869008178,0.0,0.0,1.0,1.0,0.0
1405689328634666919,-0.0246554265135,0.0,0.0,1.0,1.0,0.0
1405689328644602060,0.297172214304,0.0,0.0,1.0,1.0,0.0
1405689328654603004,0.484787338254,0.0,0.0,1.0,1.0,0.0
1405689328664621114,0.452166028193,0.0,0.0,1.0,1.0,0.0
1405689328674860954,0.213088749147,0.0,0.0,1.0,1.0,0.0
1405689328684679031,-0.123964543552,0.0,0.0,1.0,1.0,0.0
1405689328694506883,-0.404545333317,0.0,0.0,1.0,1.0,0.0
1405689328704499006,-0.498940092169,0.0,0.0,1.0,1.0,0.0
1405689328714531898,-0.362522323121,0.0,0.0,1.0,1.0,0.0
1405689328724515914,-0.0575074807016,0.0,0.0,1.0,1.0,0.0
1405689328734812974,0.274770650561,0.0,0.0,1.0,1.0,0.0
1405689328744440078,0.479030328319,0.0,0.0,1.0,1.0,0.0
1405689328754375934,0.458768009307,0.0,0.0,1.0,1.0,0.0
1405689328764419078,0.222415697714,0.0,0.0,1.0,1.0,0.0
1405689328774600028,-0.119396744055,0.0,0.0,1.0,1.0,0.0
1405689328784522056,-0.405098585344,0.0,0.0,1.0,1.0,0.0
1405689328794492006,-0.498467539918,0.0,0.0,1.0,1.0,0.0
1405689328804611921,-0.353980093735,0.0,0.0,1.0,1.0,0.0
1405689328814832925,-0.0396944624997,0.0,0.0,1.0,1.0,0.0
1405689328825136899,0.294134534051,0.0,0.0,1.0,1.0,0.0
1405689328835019111,0.486577287922,0.0,0.0,1.0,1.0,0.0
1405689328844754934,0.443804870799,0.0,0.0,1.0,1.0,0.0
1405689328854979991,0.185447314913,0.0,0.0,1.0,1.0,0.0
1405689328864674091,-0.163648266971,0.0,0.0,1.0,1.0,0.0
1405689328874458074,-0.433240731976,0.0,0.0,1.0,1.0,0.0
1405689328884584903,-0.490693650571,0.0,0.0,1.0,1.0,0.0
1405689328894936084,-0.306706787138,0.0,0.0,1.0,1.0,0.0
1405689328904566049,0.0290145208989,0.0,0.0,1.0,1.0,0.0
1405689328914392948,0.3508408175,0.0,0.0,1.0,1.0,0.0
1405689328924829006,0.498701248109,0.0,0.0,1.0,1.0,0.0
1405689328934303998,0.398007603906,0.0,0.0,1.0,1.0,0.0
1405689328944679975,0.097972798282,0.0,0.0,1.0,1.0,0.0
1405689328954602956,-0.251685520361,0.0,0.0,1.0,1.0,0.0
1405689328964632987,-0.475036392598,0.0,0.0,1.0,1.0,0.0
1405689328974528074,-0.458579915377,0.0,0.0,1.0,1.0,0.0
1405689328984452962,-0.20952955963,0.0,0.0,1.0,1.0,0.0
1405689328994609117,0.1464854378,0.0,0.0,1.0,1.0,0.0
1405689329004581928,0.428219019063,0.0,0.0,1.0,1.0,0.0
1405689329014362096,0.0,0.0,0.0,1.0,1.0,0.0
1405689329024538993,0.0,0.0,0.0,1.0,1.0,0.0
1405689329034832954,0.0,0.0,0.0,1.0,1.0,0.0
1405689329044466972,0.0,0.0,0.0,1.0,1.0,0.0
1405689329054435968,0.0,0.0,0.0,1.0,1.0,0.0
1405689329064481973,0.0,0.0,0.0,1.0,1.0,0.0
1405689329074790000,0.0,0.0,0.0,1.0,1.0,0.0
1405689329084598064,0.0,0.0,0.0,1.0,1.0,0.0
1405689329094419002,0.0,0.0,0.0,1.0,1.0,0.0
1405689329104648113,0.0,0.0,0.0,1.0,1.0,0.0
1405689329114547014,0.0,0.0,0.0,1.0,1.0,0.0
1405689329124510049,-0.227997340231,0.0,0.0,1.0,1.0,0.0
1405689329134840965,0.0,0.0,0.0,1.0,1.0,0.0
1405689329144507884,0.0,0.0,0.0,1.0,1.0,0.0
1405689329154463052,0.0,0.0,0.0,1.0,1.0,0.0
1405689329164561986,0.0,0.0,0.0,1.0,1.0,0.0
1405689329174575090,0.441234233582,0.0,0.0,1.0,1.0,0.0
1405689329184534072,0.0,0.0,0.0,1.0,1.0,0.0
1405689329194798946,0.0,0.0,0.0,1.0,1.0,0.0
1405689329204669952,-0.101331505214,0.0,0.0,1.0,1.0,0.0
1405689329214576005,-0.410011209284,0.0,0.0,1.0,1.0,0.0
1405689329224570989,0.0,0.0,0.0,1.0,1.0,0.0
1405689329234842061,0.0,0.0,0.0,1.0,1.0,0.0
1405689329244669914,0.049675088337,0.0,0.0,1.0,1.0,0.0
1405689329254858970,0.0,0.0,0.0,1.0,1.0,0.0
1405689329264534950,0.0,0.0,0.0,1.0,1.0,0.0
1405689329274992942,0.341227968496,0.0,0.0,1.0,1.0,0.0
1405689329284531116,0.0,0.0,0.0,1.0,1.0,0.0
1405689329294569015,0.0,0.0,0.0,1.0,1.0,0.0
1405689329304487943,0.0,0.0,0.0,1.0,1.0,0.0
1405689329314594984,0.0,0.0,0.0,1.0,1.0,0.0
1405689329324774980,0.0,0.0,0.0,1.0,1.0,0.0
1405689329334481954,0.0,0.0,0.0,1.0,1.0,0.0
1405689329344454050,0.0,0.0,0.0,1.0,1.0,0.0
1405689329355005025,0.0,0.0,0.0,1.0,1.0,0.0
1405689329364367961,0.0,0.0,0.0,1.0,1.0,0.0
1405689329374557018,0.0,0.0,0.0,1.0,1.0,0.0
1405689329384718894,0.0,0.0,0.0,1.0,1.0,0.0
1405689329394620895,0.0,0.0,0.0,1.0,1.0,0.0
1405689329404362916,0.0,0.0,0.0,1.0,1.0,0.0
1405689329414632081,0.0,0.0,0.0,1.0,1.0,0.0
1405689329424875974,0.496263745148,0.0,0.0,1.0,1.0,0.0
1405689329434537887,0.0,0.0,0.0,1.0,1.0,0.0
1405689329444624900,0.0,0.0,0.0,1.0,1.0,0.0
1405689329454633951,0.0,0.0,0.0,1.0,1.0,0.0
1405689329464582920,0.0,0.0,0.0,1.0,1.0,0.0
1405689329474675893,0.0,0.0,0.0,1.0,1.0,0.0
1405689329484605073,0.0,0.0,0.0,1.0,1.0,0.0
1405689329494611978,0.0,0.0,0.0,1.0,1.0,0.0
1405689329504508972,0.0,0.0,0.0,1.0,1.0,0.0
1405689329514663934,0.0,0.0,0.0,1.0,1.0,0.0
1405689329524405002,0.0,0.0,0.0,1.0,1.0,0.0
1405689329534579038,0.0,0.0,0.0,1.0,1.0,0.0
1405689329544481039,0.0,0.0,0.0,1.0,1.0,0.0
1405689329554457902,-0.363813606293,0.0,0.0,1.0,1.0,0.0
1405689329564357042,0.0,0.0,0.0,1.0,1.0,0.0
1405689329575037956,0.0,0.0,0.0,1.0,1.0,0.0
1405689329584985017,0.0,0.0,0.0,1.0,1.0,0.0
1405689329594554901,0.33846276655,0.0,0.0,1.0,1.0,0.0
1405689329604485034,0.0,0.0,0.0,1.0,1.0,0.0
1405689329614533901,-0.382291555656,0.0,0.0,1.0,1.0,0.0
1405689329624460935,0.0,0.0,0.0,1.0,1.0,0.0
1405689329634617090,0.0,0.0,0.0,1.0,1.0,0.0
1405689329644682884,0.0,0.0,0.0,1.0,1.0,0.0
1405689329654767036,0.0,0.0,0.0,1.0,1.0,0.0
1405689329664410114,0.0,0.0,0.0,1.0,1.0,0.0
1405689329674736976,0.0,0.0,0.0,1.0,1.0,0.0
1405689329684670925,0.0,0.0,0.0,1.0,1.0,0.0
1405689329694838047,0.0,0.0,0.0,1.0,1.0,0.0
1405689329704714059,0.0,0.0,0.0,1.0,1.0,0.0
1405689329714512109,0.0,0.0,0.0,1.0,1.0,0.0
1405689329724733114,0.0,0.0,0.0,1.0,1.0,0.0
1405689329734565973,0.472066228155,0.0,0.0,1.0,1.0,0.0
1405689329744586944,0.0,0.0,0.0,1.0,1.0,0.0
1405689329754959106,0.0,0.0,0.0,1.0,1.0,0.0
1405689329764635086,0.0,0.0,0.0,1.0,1.0,0.0
1405689329774358987,0.0,0.0,0.0,1.0,1.0,0.0
1405689329784696102,0.0,0.0,0.0,1.0,1.0,0.0
1405689329794336080,-0.0428178231413,0.0,0.0,1.0,1.0,0.0
1405689329804754018,0.0,0.0,0.0,1.0,1.0,0.0
1405689329814387083,0.0,0.0,0.0,1.0,1.0,0.0
1405689329824615001,0.0,0.0,0.0,1.0,1.0,0.0
1405689329834522962,0.0,0.0,0.0,1.0,1.0,0.0
1405689329844683885,0.0,0.0,0.0,1.0,1.0,0.0
1405689329854628086,-0.489059284256,0.0,0.0,1.0,1.0,0.0
1405689329864665985,-0.249395398749,0.0,0.0,1.0,1.0,0.0
1405689329874548912,0.156365594916,0.0,0.0,1.0,1.0,0.0
1405689329884486913,0.0,0.0,0.0,1.0,1.0,0.0
1405689329894736051,0.0,0.0,0.0,1.0,1.0,0.0
1405689329904406070,0.0,0.0,0.0,1.0,1.0,0.0
1405689329914930105,0.0,0.0,0.0,1.0,1.0,0.0
1405689329924566984,0.0,0.0,0.0,1.0,1.0,0.0
1405689329934628963,0.0,0.0,0.0,1.0,1.0,0.0
1405689329944438934,-0.0240201650306,0.0,0.0,1.0,1.0,0.0
1405689329954760074,0.0,0.0,0.0,1.0,1.0,0.0
1405689329964745998,0.0,0.0,0.0,1.0,1.0,0.0
1405689329974841117,0.0,0.0,0.0,1.0,1.0,0.0
1405689329984735965,0.0,0.0,0.0,1.0,1.0,0.0
1405689329994690895,0.0,0.0,0.0,1.0,1.0,0.0
1405689330004426956,0.0,0.0,0.0,1.0,1.0,0.0
1405689330014527082,0.0,0.0,0.0,1.0,1.0,0.0
1405689330024591922,0.0,0.0,0.0,1.0,1.0,0.0
1405689330034425020,0.489636077458,0.0,0.0,1.0,1.0,0.0
1405689330044466018,0.0,0.0,0.0,1.0,1.0,0.0
1405689330054645061,0.0,0.0,0.0,1.0,1.0,0.0
1405689330064590930,0.0,0.0,0.0,1.0,1.0,0.0
1405689330074867963,0.0,0.0,0.0,1.0,1.0,0.0
1405689330084624052,-0.280534799808,0.0,0.0,1.0,1.0,0.0
1405689330094424009,0.134437569197,0.0,0.0,1.0,1.0,0.0
1405689330104526996,0.0,0.0,0.0,1.0,1.0,0.0
1405689330114406108,0.0,0.0,0.0,1.0,1.0,0.0
1405689330124820947,0.0,0.0,0.0,1.0,1.0,0.0
1405689330134826898,0.0,0.0,0.0,1.0,1.0,0.0
1405689330144578933,0.0,0.0,0.0,1.0,1.0,0.0
1405689330154642105,0.0,0.0,0.0,1.0,1.0,0.0
1405689330164444923,0.0,0.0,0.0,1.0,1.0,0.0
1405689330175031900,0.0,0.0,0.0,1.0,1.0,0.0
1405689330184652090,0.0,0.0,0.0,1.0,1.0,0.0
1405689330195007085,0.0,0.0,0.0,1.0,1.0,0.0
1405689330204560995,0.0,0.0,0.0,1.0,1.0,0.0
1405689330214729070,0.0,0.0,0.0,1.0,1.0,0.0
1405689330224535942,-0.390766159621,0.0,0.0,1.0,1.0,0.0
1405689330234456062,0.0,0.0,0.0,1.0,1.0,0.0
1405689330244538068,0.0,0.0,0.0,1.0,1.0,0.0
1405689330254940986,0.490782397768,0.0,0.0,1.0,1.0,0.0
1405689330264444112,0.0,0.0,0.0,1.0,1.0,0.0
1405689330274794101,0.0,0.0,0.0,1.0,1.0,0.0
1405689330284538030,0.0,0.0,0.0,1.0,1.0,0.0
1405689330294922113,0.0,0.0,0.0,1.0,1.0,0.0
1405689330304763078,0.0,0.0,0.0,1.0,1.0,0.0
1405689330314574956,0.0,0.0,0.0,1.0,1.0,0.0
1405689330324687004,0.0,0.0,0.0,1.0,1.0,0.0
1405689330334505081,0.0,0.0,0.0,1.0,1.0,0.0
1405689330344569921,0.0,0.0,0.0,1.0,1.0,0.0
1405689330354568004,0.0,0.0,0.0,1.0,1.0,0.0
1405689330364505052,0.0,0.0,0.0,1.0,1.0,0.0
1405689330374983072,0.0,0.0,0.0,1.0,1.0,0.0
1405689330384532928,0.0,0.0,0.0,1.0,1.0,0.0
1405689330394575119,0.491020791041,0.0,0.0,1.0,1.0,0.0
1405689330404685020,0.0,0.0,0.0,1.0,1.0,0.0
1405689330414568901,0.0,0.0,0.0,1.0,1.0,0.0
1405689330424619913,0.0,0.0,0.0,1.0,1.0,0.0
1405689330434600114,0.0,0.0,0.0,1.0,1.0,0.0
1405689330444658994,0.0,0.0,0.0,1.0,1.0,0.0
1405689330454852104,0.0,0.0,0.0,1.0,1.0,0.0
1405689330464796066,0.0,0.0,0.0,1.0,1.0,0.0
1405689330474771022,0.0,0.0,0.0,1.0,1.0,0.0
1405689330484420061,-0.258175496032,0.0,0.0,1.0,1.0,0.0
1405689330494415998,0.0,0.0,0.0,1.0,1.0,0.0
1405689330504368066,0.0,0.0,0.0,1.0,1.0,0.0
1405689330514708995,0.0,0.153577163815,0.0,1.0,1.0,0.0
1405689330524427890,0.0,0.392328292131,0.0,1.0,1.0,0.0
1405689330534768104,0.0450597777963,0.761313140392,0.0,1.0,1.0,0.0
1405689330544502973,0.13186083734,1.0,0.0,1.0,1.0,0.0
1405689330554610967,0.251236408949,1.0,0.0,1.0,1.0,0.0
1405689330564666986,0.251236408949,1.0,0.0,1.0,1.0,0.0
1405689330575315952,-0.271368680448,1.0,0.0,1.0,1.0,0.0
1405689330584578990,0.251236408949,1.0,0.0,1.0,1.0,0.0
1405689330594386100,0.251236408949,1.0,0.0,1.0,1.0,0.0
1405689330604672908,0.251236408949,1.0,0.0,1.0,1.0,0.0
1405689330614511966,0.251236408949,1.0,0.0,1.0,1.0,0.0
1405689330624605894,0.251236408949,1.0,0.0,1.0,1.0,0.0
1405689330634577035,0.196977704763,1.0,0.0,1.0,1.0,0.0
1405689330644614934,-0.0,0.880688667297,0.0,1.0,1.0,0.0
1405689330654460906,-0.0,-0.0233113225549,0.0,1.0,1.0,0.0
1405689330664561986,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330674714088,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330684432983,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330694593906,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330704596042,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330714905023,-0.0067556323601,-0.0,0.0,1.0,1.0,0.0
1405689330724575996,0.401859444043,-0.0,0.0,1.0,1.0,0.0
1405689330734616994,0.476012515226,-0.0,0.0,1.0,1.0,0.0
1405689330744379043,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330754554986,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330764507055,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330774522066,-0.280532329316,-0.0,0.0,1.0,1.0,0.0
1405689330784637928,0.175620181233,-0.0,0.0,1.0,1.0,0.0
1405689330794589042,0.483695429956,-0.0,0.0,1.0,1.0,0.0
1405689330805114984,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330814977884,-0.0442120917763,-0.0,0.0,1.0,1.0,0.0
1405689330824300050,-0.4332458289,-0.0,0.0,1.0,1.0,0.0
1405689330834564924,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330844433069,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330854542016,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330864774942,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330874638080,0.203085253895,-0.0,0.0,1.0,1.0,0.0
1405689330884340047,-0.260860770018,-0.0,0.0,1.0,1.0,0.0
1405689330894650936,-0.499283387905,-0.0,0.0,1.0,1.0,0.0
1405689330904652118,-0.304461793998,-0.0,0.0,1.0,1.0,0.0
1405689330914554119,0.155474890344,-0.0,0.0,1.0,1.0,0.0
1405689330924608945,0.480187315818,-0.0,0.0,1.0,1.0,0.0
1405689330934510946,0.385319192915,-0.0,0.0,1.0,1.0,0.0
1405689330944451093,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330954559087,-0.0,-0.0,0.0,1.0,1.0,0.0
1405689330964771986,-0.444160881052,-0.0,0.0,1.0,1.0,0.0
1405689330975030899,-0.0574957778946,-0.0,0.0,1.0,1.0,0.0
